α,β,acc,rec,prec,method_name,size,percentage_of_known_labels,balanced,noise,trial,ratio
0.3,0.25,54.55927,56.64894,54.78336,geometric,700,0.06,TRUE,0,1,2.0
0.3,0.1,58.96657,58.9539,55.32796,arithmetic,700,0.06,TRUE,0,1,2.0
0.3,0.4,47.11246,55.58511,53.13445,harmonic,700,0.06,TRUE,0,1,2.0
0.3,0.1,59.42249,57.0922,54.32064,L^2,700,0.06,TRUE,0,1,2.0
0.3,0.1,59.87842,58.51064,55.4245,maximum,700,0.06,TRUE,0,1,2.0
0.3,0.0,63.22188,46.09929,54.23749,standard,700,0.06,TRUE,0,1,2.0
0.9,0.0,36.76292,45.92199,53.95832,p0.9,700,0.06,TRUE,0,1,2.0
0.3,0.1,63.73626,65.47619,60.54777,geometric,700,0.09,TRUE,0,1,2.0
0.3,0.1,65.14914,65.84249,61.01522,arithmetic,700,0.09,TRUE,0,1,2.0
0.3,0.1,61.53846,65.65934,60.37981,harmonic,700,0.09,TRUE,0,1,2.0
0.3,0.1,67.34694,66.48352,62.22178,L^2,700,0.09,TRUE,0,1,2.0
0.3,0.1,68.28885,67.49084,63.13521,maximum,700,0.09,TRUE,0,1,2.0
0.6,0.0,62.48038,40.56777,82.17277,standard,700,0.09,TRUE,0,1,2.0
0.9,0.0,35.61224,47.52747,53.34063,p0.9,700,0.09,TRUE,0,1,2.0
0.3,0.1,68.99351,68.93939,64.63698,geometric,700,0.12,TRUE,0,1,2.0
0.3,0.1,67.37013,69.12879,63.81505,arithmetic,700,0.12,TRUE,0,1,2.0
0.3,0.25,49.35065,58.80682,57.63975,harmonic,700,0.12,TRUE,0,1,2.0
0.3,0.1,68.50649,68.56061,63.79143,L^2,700,0.12,TRUE,0,1,2.0
0.3,0.1,68.34416,69.03409,64.10862,maximum,700,0.12,TRUE,0,1,2.0
0.5,0.0,65.58442,44.03409,74.04522,standard,700,0.12,TRUE,0,1,2.0
0.9,0.0,35.84416,49.24242,55.30122,p0.9,700,0.12,TRUE,0,1,2.0
0.3,0.1,70.08403,69.01961,65.38064,geometric,700,0.15,TRUE,0,1,2.0
0.3,0.1,64.53782,67.2549,63.9745,arithmetic,700,0.15,TRUE,0,1,2.0
0.3,0.25,46.72269,58.62745,59.7956,harmonic,700,0.15,TRUE,0,1,2.0
0.3,0.1,65.88235,67.15686,63.93716,L^2,700,0.15,TRUE,0,1,2.0
0.3,0.1,65.71429,68.33333,65.16208,maximum,700,0.15,TRUE,0,1,2.0
0.2,0.0,69.07563,50.39216,67.97222,standard,700,0.15,TRUE,0,1,2.0
0.7,0.0,35.924369999999996,46.76471,55.38649,p0.9,700,0.15,TRUE,0,1,2.0
0.3,0.1,75.78397,75.10163,70.22561,geometric,700,0.18,TRUE,0,1,2.0
0.3,0.1,69.5122,71.95122,66.58459,arithmetic,700,0.18,TRUE,0,1,2.0
0.7,0.25,56.79443,66.76829,63.60221,harmonic,700,0.18,TRUE,0,1,2.0
0.3,0.1,71.42857,73.27236,67.84969,L^2,700,0.18,TRUE,0,1,2.0
0.3,0.1,70.90592,72.96748,67.69803,maximum,700,0.18,TRUE,0,1,2.0
0.1,0.0,73.17073,55.89431,78.77459,standard,700,0.18,TRUE,0,1,2.0
0.7,0.0,36.01045,48.78049,54.67807,p0.9,700,0.18,TRUE,0,1,2.0
0.3,0.1,74.14105,73.52321,68.85326,geometric,700,0.21,TRUE,0,1,2.0
0.3,0.1,72.33273,72.36287,67.35439,arithmetic,700,0.21,TRUE,0,1,2.0
0.3,0.1,66.36528,69.3038,64.67582,harmonic,700,0.21,TRUE,0,1,2.0
0.3,0.1,73.77939,73.20675,68.27359,L^2,700,0.21,TRUE,0,1,2.0
0.3,0.1,74.68354,73.94515,69.04643,maximum,700,0.21,TRUE,0,1,2.0
0.1,0.0,73.96022,55.59072,75.55522,standard,700,0.21,TRUE,0,1,2.0
0.7,0.0,39.35805,50.7384,57.72521,p0.9,700,0.21,TRUE,0,1,2.0
0.3,0.1,57.14286,57.80142,55.6573,geometric,700,0.06,TRUE,0,2,2.0
0.3,0.1,62.31003,58.15603,56.03513,arithmetic,700,0.06,TRUE,0,2,2.0
0.3,0.1,55.47112,57.62411,55.17953,harmonic,700,0.06,TRUE,0,2,2.0
0.3,0.1,63.98176,58.59929,56.70653,L^2,700,0.06,TRUE,0,2,2.0
0.3,0.1,64.74164,59.66312,57.59981,maximum,700,0.06,TRUE,0,2,2.0
0.1,0.0,66.71733,53.63475,57.90414,standard,700,0.06,TRUE,0,2,2.0
0.9,0.0,34.63526,43.97163,50.82377,p0.9,700,0.06,TRUE,0,2,2.0
0.3,0.1,60.75353,59.43223,57.8984,geometric,700,0.09,TRUE,0,2,2.0
0.3,0.1,64.83516,60.71429,58.68284,arithmetic,700,0.09,TRUE,0,2,2.0
0.3,0.25,47.09576,53.38828,54.23231,harmonic,700,0.09,TRUE,0,2,2.0
0.3,0.1,66.24804,60.16484,58.40775,L^2,700,0.09,TRUE,0,2,2.0
0.3,0.1,65.62009,60.16484,58.52404,maximum,700,0.09,TRUE,0,2,2.0
0.6,0.0,62.63736,40.01832,81.48148,standard,700,0.09,TRUE,0,2,2.0
0.9,0.0,33.41444,43.49817,55.2161,p0.9,700,0.09,TRUE,0,2,2.0
0.4,0.1,62.82468,65.15152,61.05848,geometric,700,0.12,TRUE,0,2,2.0
0.3,0.1,63.96104,64.39394,60.6137,arithmetic,700,0.12,TRUE,0,2,2.0
0.4,0.55,47.24026,56.81818,56.59011,harmonic,700,0.12,TRUE,0,2,2.0
0.3,0.1,65.42208,64.67803,61.17117,L^2,700,0.12,TRUE,0,2,2.0
0.3,0.1,65.58442,65.5303,61.96838,maximum,700,0.12,TRUE,0,2,2.0
0.1,0.0,69.96753,53.2197,65.57171,standard,700,0.12,TRUE,0,2,2.0
0.9,0.0,33.57143,45.73864,54.56486,p0.9,700,0.12,TRUE,0,2,2.0
0.3,0.1,70.2521,69.70588,65.23683,geometric,700,0.15,TRUE,0,2,2.0
0.3,0.1,65.37815,66.47059,62.4253,arithmetic,700,0.15,TRUE,0,2,2.0
0.3,0.1,58.15126,65.09804,61.66396,harmonic,700,0.15,TRUE,0,2,2.0
0.3,0.1,67.73109,67.94118,63.68715,L^2,700,0.15,TRUE,0,2,2.0
0.3,0.1,66.38655,67.45098,63.19239,maximum,700,0.15,TRUE,0,2,2.0
0.5,0.0,65.37815,43.72549,84.85579,standard,700,0.15,TRUE,0,2,2.0
0.7,0.0,36.932770000000005,46.86275,55.5422,p0.9,700,0.15,TRUE,0,2,2.0
0.5,0.1,68.29268,67.47967,65.37635,geometric,700,0.18,TRUE,0,2,2.0
0.3,0.1,65.15679,67.27642,63.30603,arithmetic,700,0.18,TRUE,0,2,2.0
0.7,0.25,56.27178,63.41463,59.59596,harmonic,700,0.18,TRUE,0,2,2.0
0.3,0.1,67.07317,67.88618,64.25375,L^2,700,0.18,TRUE,0,2,2.0
0.3,0.1,66.55052,68.39431,65.43887,maximum,700,0.18,TRUE,0,2,2.0
0.1,0.0,71.95122,53.35366,74.02506,standard,700,0.18,TRUE,0,2,2.0
0.7,0.0,37.40418,49.5935,55.37962,p0.9,700,0.18,TRUE,0,2,2.0
0.3,0.1,74.32188,71.62447,67.78679,geometric,700,0.21,TRUE,0,2,2.0
0.3,0.1,68.35443,69.51477,64.90907,arithmetic,700,0.21,TRUE,0,2,2.0
0.3,0.1,59.6745,65.08439,63.38039,harmonic,700,0.21,TRUE,0,2,2.0
0.3,0.1,69.43942,69.83122,65.25476,L^2,700,0.21,TRUE,0,2,2.0
0.3,0.1,69.43942,69.93671,65.57948,maximum,700,0.21,TRUE,0,2,2.0
0.2,0.0,71.24774,52.00422,83.48618,standard,700,0.21,TRUE,0,2,2.0
0.7,0.0,38.09222,49.2616,57.13956,p0.9,700,0.21,TRUE,0,2,2.0
0.3,0.25,56.231,58.7766,56.27935,geometric,700,0.06,TRUE,0,3,2.0
0.3,0.1,64.13374,63.03191,59.59915,arithmetic,700,0.06,TRUE,0,3,2.0
0.3,0.4,48.78419,55.93972,55.10634,harmonic,700,0.06,TRUE,0,3,2.0
0.3,0.1,66.2614,63.56383,60.42197,L^2,700,0.06,TRUE,0,3,2.0
0.3,0.1,65.34954,63.82979,60.50886,maximum,700,0.06,TRUE,0,3,2.0
0.7,0.0,60.0304,36.87943,80.34359,standard,700,0.06,TRUE,0,3,2.0
0.9,0.0,34.78723,43.79433,52.25379,p0.9,700,0.06,TRUE,0,3,2.0
0.3,0.25,61.22449,59.79853,57.21013,geometric,700,0.09,TRUE,0,3,2.0
0.3,0.1,60.91052,60.34799,57.77066,arithmetic,700,0.09,TRUE,0,3,2.0
0.3,0.25,45.36892,54.3956,54.02524,harmonic,700,0.09,TRUE,0,3,2.0
0.3,0.1,62.95133,61.44689,58.5995,L^2,700,0.09,TRUE,0,3,2.0
0.3,0.1,61.53846,61.44689,58.53152,maximum,700,0.09,TRUE,0,3,2.0
0.6,0.0,62.00942,39.65201,70.1567,standard,700,0.09,TRUE,0,3,2.0
0.7,0.0,36.24019,44.87179,50.79466,p0.9,700,0.09,TRUE,0,3,2.0
0.3,0.1,71.59091,69.12879,65.81885,geometric,700,0.12,TRUE,0,3,2.0
0.3,0.1,68.01948,67.80303,64.39795,arithmetic,700,0.12,TRUE,0,3,2.0
0.3,0.25,52.75974,61.26894,60.23139,harmonic,700,0.12,TRUE,0,3,2.0
0.3,0.1,69.80519,68.75,65.20406,L^2,700,0.12,TRUE,0,3,2.0
0.3,0.1,69.31818,69.12879,65.50783,maximum,700,0.12,TRUE,0,3,2.0
0.6,0.0,63.63636,41.09848,81.11038,standard,700,0.12,TRUE,0,3,2.0
0.9,0.0,35.51948,47.91667,56.99478,p0.9,700,0.12,TRUE,0,3,2.0
0.3,0.1,74.78992,74.01961,69.81876,geometric,700,0.15,TRUE,0,3,2.0
0.3,0.1,70.58824,72.7451,68.38528,arithmetic,700,0.15,TRUE,0,3,2.0
0.3,0.1,58.15126,65.29412,64.77981,harmonic,700,0.15,TRUE,0,3,2.0
0.3,0.1,72.43697,72.84314,68.6983,L^2,700,0.15,TRUE,0,3,2.0
0.3,0.1,71.76471,72.45098,68.53941,maximum,700,0.15,TRUE,0,3,2.0
0.1,0.0,71.93277,55.09804,70.62567,standard,700,0.15,TRUE,0,3,2.0
0.8,0.0,39.45378,50.4902,57.3732,p0.9,700,0.15,TRUE,0,3,2.0
0.3,0.1,74.56446,72.45935,68.58043,geometric,700,0.18,TRUE,0,3,2.0
0.3,0.1,72.29965,70.63008,66.92742,arithmetic,700,0.18,TRUE,0,3,2.0
0.3,0.1,64.80836,66.76829,63.46288,harmonic,700,0.18,TRUE,0,3,2.0
0.3,0.1,73.51916,70.83333,67.31493,L^2,700,0.18,TRUE,0,3,2.0
0.3,0.1,73.8676,71.64634,68.0224,maximum,700,0.18,TRUE,0,3,2.0
0.4,0.0,66.89895,44.9187,83.45919,standard,700,0.18,TRUE,0,3,2.0
0.7,0.0,36.533100000000005,46.95122,53.28642,p0.9,700,0.18,TRUE,0,3,2.0
0.3,0.1,78.11935,76.26582,72.10462,geometric,700,0.21,TRUE,0,3,2.0
0.3,0.1,73.59855,74.15612,69.47201,arithmetic,700,0.21,TRUE,0,3,2.0
0.3,0.1,66.36528,70.46414,66.40704,harmonic,700,0.21,TRUE,0,3,2.0
0.3,0.1,74.68354,74.05063,69.63472,L^2,700,0.21,TRUE,0,3,2.0
0.3,0.1,75.04521,74.78903,70.41211,maximum,700,0.21,TRUE,0,3,2.0
0.1,0.0,76.85353,60.0211,79.85239,standard,700,0.21,TRUE,0,3,2.0
0.7,0.0,40.62387,52.32068,57.36987,p0.9,700,0.21,TRUE,0,3,2.0
0.4,0.25,46.35258,51.50709,53.00633,geometric,700,0.06,TRUE,0,4,2.0
0.3,0.1,60.0304,56.20567,54.58071,arithmetic,700,0.06,TRUE,0,4,2.0
0.3,0.4,44.07295,50.08865,51.60732,harmonic,700,0.06,TRUE,0,4,2.0
0.3,0.1,60.6383,55.49645,53.95086,L^2,700,0.06,TRUE,0,4,2.0
0.3,0.1,61.8541,58.06738,55.94534,maximum,700,0.06,TRUE,0,4,2.0
0.2,0.0,65.80547,48.75887,57.28988,standard,700,0.06,TRUE,0,4,2.0
0.9,0.0,35.09119,42.9078,51.8257,p0.9,700,0.06,TRUE,0,4,2.0
0.3,0.1,65.93407,65.20147,62.10872,geometric,700,0.09,TRUE,0,4,2.0
0.3,0.1,67.03297,66.02564,62.813,arithmetic,700,0.09,TRUE,0,4,2.0
0.3,0.25,50.70644,58.69963,57.60872,harmonic,700,0.09,TRUE,0,4,2.0
0.3,0.1,69.38776,66.84982,63.99535,L^2,700,0.09,TRUE,0,4,2.0
0.3,0.1,68.60283,66.84982,64.0378,maximum,700,0.09,TRUE,0,4,2.0
0.6,0.0,64.36421,42.58242,83.30421,standard,700,0.09,TRUE,0,4,2.0
0.6,0.0,35.76923,46.88645,54.42105,p0.9,700,0.09,TRUE,0,4,2.0
0.3,0.1,67.69481,65.24621,61.72481,geometric,700,0.12,TRUE,0,4,2.0
0.3,0.1,64.61039,63.25758,60.17685,arithmetic,700,0.12,TRUE,0,4,2.0
0.3,0.25,51.94805,60.79545,59.02371,harmonic,700,0.12,TRUE,0,4,2.0
0.3,0.1,66.23377,64.20455,61.05288,L^2,700,0.12,TRUE,0,4,2.0
0.3,0.1,65.90909,64.77273,61.55414,maximum,700,0.12,TRUE,0,4,2.0
0.5,0.0,64.12338,42.42424,71.22598,standard,700,0.12,TRUE,0,4,2.0
0.9,0.0,33.24675,45.17045,53.80395,p0.9,700,0.12,TRUE,0,4,2.0
0.3,0.1,73.44538,70.0,67.15845,geometric,700,0.15,TRUE,0,4,2.0
0.3,0.1,70.2521,69.90196,65.88457,arithmetic,700,0.15,TRUE,0,4,2.0
0.3,0.1,61.68067,65.19608,62.32205,harmonic,700,0.15,TRUE,0,4,2.0
0.3,0.1,71.76471,69.5098,65.86939,L^2,700,0.15,TRUE,0,4,2.0
0.3,0.1,71.76471,70.0,66.30695,maximum,700,0.15,TRUE,0,4,2.0
0.1,0.0,73.44538,55.88235,76.41027,standard,700,0.15,TRUE,0,4,2.0
0.7,0.0,36.2605,47.05882,55.01449,p0.9,700,0.15,TRUE,0,4,2.0
0.3,0.1,73.17073,72.35772,68.17144,geometric,700,0.18,TRUE,0,4,2.0
0.3,0.1,71.42857,72.6626,67.37311,arithmetic,700,0.18,TRUE,0,4,2.0
0.3,0.1,65.33101,68.59756,64.46914,harmonic,700,0.18,TRUE,0,4,2.0
0.3,0.1,73.17073,73.27236,68.25454,L^2,700,0.18,TRUE,0,4,2.0
0.3,0.1,72.8223,73.17073,68.36944,maximum,700,0.18,TRUE,0,4,2.0
0.1,0.0,71.42857,52.7439,71.19457,standard,700,0.18,TRUE,0,4,2.0
0.7,0.0,37.22997,49.18699,55.82148,p0.9,700,0.18,TRUE,0,4,2.0
0.3,0.1,76.85353,73.94515,70.10035,geometric,700,0.21,TRUE,0,4,2.0
0.3,0.1,72.87523,71.09705,66.9768,arithmetic,700,0.21,TRUE,0,4,2.0
0.3,0.1,66.90778,68.5654,63.92853,harmonic,700,0.21,TRUE,0,4,2.0
0.3,0.1,74.50271,72.1519,68.08104,L^2,700,0.21,TRUE,0,4,2.0
0.3,0.1,74.68354,72.25738,68.2095,maximum,700,0.21,TRUE,0,4,2.0
0.4,0.0,67.45027,46.09705,87.32649,standard,700,0.21,TRUE,0,4,2.0
0.7,0.0,34.47559,44.93671,51.77249,p0.9,700,0.21,TRUE,0,4,2.0
0.6,0.1,57.29483,60.01773,59.56925,geometric,700,0.06,TRUE,0,5,2.0
0.3,0.1,58.96657,60.8156,56.96718,arithmetic,700,0.06,TRUE,0,5,2.0
0.4,0.55,48.02432,54.87589,54.77072,harmonic,700,0.06,TRUE,0,5,2.0
0.3,0.1,60.18237,60.72695,57.05272,L^2,700,0.06,TRUE,0,5,2.0
0.3,0.1,59.72644,61.34752,57.4808,maximum,700,0.06,TRUE,0,5,2.0
0.7,0.0,60.33435,37.58865,70.01058,standard,700,0.06,TRUE,0,5,2.0
0.9,0.0,38.43465,46.98582,52.7834,p0.9,700,0.06,TRUE,0,5,2.0
0.3,0.1,67.50392,68.58974,63.82717,geometric,700,0.09,TRUE,0,5,2.0
0.3,0.1,65.93407,67.58242,62.44193,arithmetic,700,0.09,TRUE,0,5,2.0
0.3,0.25,52.11931,60.62271,58.02982,harmonic,700,0.09,TRUE,0,5,2.0
0.3,0.1,67.50392,68.31502,63.29707,L^2,700,0.09,TRUE,0,5,2.0
0.3,0.1,67.50392,68.58974,63.57594,maximum,700,0.09,TRUE,0,5,2.0
0.6,0.0,64.99215,43.04029,72.37476,standard,700,0.09,TRUE,0,5,2.0
0.9,0.0,37.81005,50.18315,58.98176,p0.9,700,0.09,TRUE,0,5,2.0
0.3,0.1,66.72078,66.76136,63.55139,geometric,700,0.12,TRUE,0,5,2.0
0.3,0.1,65.90909,65.5303,61.77781,arithmetic,700,0.12,TRUE,0,5,2.0
0.3,0.25,50.64935,58.90152,58.19417,harmonic,700,0.12,TRUE,0,5,2.0
0.3,0.1,67.04545,65.34091,61.81489,L^2,700,0.12,TRUE,0,5,2.0
0.3,0.1,67.04545,65.81439,62.25897,maximum,700,0.12,TRUE,0,5,2.0
0.5,0.0,66.55844,45.64394,73.9602,standard,700,0.12,TRUE,0,5,2.0
0.8,0.0,35.03247,45.07576,52.11346,p0.9,700,0.12,TRUE,0,5,2.0
0.3,0.1,76.63866,73.52941,69.9004,geometric,700,0.15,TRUE,0,5,2.0
0.3,0.1,69.57983,70.19608,65.44193,arithmetic,700,0.15,TRUE,0,5,2.0
0.3,0.25,52.77311,63.52941,60.75424,harmonic,700,0.15,TRUE,0,5,2.0
0.3,0.1,70.42017,70.68627,66.0607,L^2,700,0.15,TRUE,0,5,2.0
0.3,0.1,71.59664,72.64706,67.60741,maximum,700,0.15,TRUE,0,5,2.0
0.5,0.0,67.39496,45.88235,85.00631,standard,700,0.15,TRUE,0,5,2.0
0.8,0.0,38.78151,51.66667,58.01452,p0.9,700,0.15,TRUE,0,5,2.0
0.3,0.1,74.04181,72.56098,68.43964,geometric,700,0.18,TRUE,0,5,2.0
0.3,0.1,71.25436,72.05285,66.77069,arithmetic,700,0.18,TRUE,0,5,2.0
0.3,0.25,51.91638,63.31301,61.99725,harmonic,700,0.18,TRUE,0,5,2.0
0.3,0.1,73.34495,72.76423,67.93478,L^2,700,0.18,TRUE,0,5,2.0
0.3,0.1,73.51916,74.08537,68.66001,maximum,700,0.18,TRUE,0,5,2.0
0.1,0.0,72.8223,55.28455,76.87177,standard,700,0.18,TRUE,0,5,2.0
0.7,0.0,37.75261,49.89837,55.08469,p0.9,700,0.18,TRUE,0,5,2.0
0.3,0.1,79.92767,81.64557,75.31568,geometric,700,0.21,TRUE,0,5,2.0
0.3,0.1,73.96022,79.21941,71.88969,arithmetic,700,0.21,TRUE,0,5,2.0
0.3,0.1,64.1953,74.47257,69.93038,harmonic,700,0.21,TRUE,0,5,2.0
0.3,0.1,75.40687,79.21941,72.29296,L^2,700,0.21,TRUE,0,5,2.0
0.3,0.1,74.86438,79.85232,72.6534,maximum,700,0.21,TRUE,0,5,2.0
0.1,0.0,74.86438,58.22785,77.6967,standard,700,0.21,TRUE,0,5,2.0
0.7,0.0,40.44304,52.74262,58.79764,p0.9,700,0.21,TRUE,0,5,2.0
0.3,0.25,62.61398,60.72695,57.45773,geometric,700,0.06,TRUE,0,6,2.0
0.3,0.1,62.61398,62.6773,59.05556,arithmetic,700,0.06,TRUE,0,6,2.0
0.3,0.4,50.6079,54.60993,51.66915,harmonic,700,0.06,TRUE,0,6,2.0
0.3,0.1,63.67781,62.6773,59.31887,L^2,700,0.06,TRUE,0,6,2.0
0.3,0.1,62.61398,62.5,59.15023,maximum,700,0.06,TRUE,0,6,2.0
0.7,0.0,60.79027,38.12057,80.80258,standard,700,0.06,TRUE,0,6,2.0
0.9,0.0,39.19453,50.35461,55.01641,p0.9,700,0.06,TRUE,0,6,2.0
0.3,0.1,67.18995,66.30037,62.58417,geometric,700,0.09,TRUE,0,6,2.0
0.3,0.1,64.36421,64.19414,60.58562,arithmetic,700,0.09,TRUE,0,6,2.0
0.3,0.25,49.76452,57.32601,55.32292,harmonic,700,0.09,TRUE,0,6,2.0
0.3,0.1,65.30612,64.37729,61.01714,L^2,700,0.09,TRUE,0,6,2.0
0.3,0.1,65.30612,64.37729,61.32252,maximum,700,0.09,TRUE,0,6,2.0
0.6,0.0,63.10832,41.39194,80.95182,standard,700,0.09,TRUE,0,6,2.0
0.8,0.0,34.984300000000005,44.87179,54.1937,p0.9,700,0.09,TRUE,0,6,2.0
0.3,0.1,64.77273,62.97348,59.68743,geometric,700,0.12,TRUE,0,6,2.0
0.3,0.1,59.09091,60.79545,56.87312,arithmetic,700,0.12,TRUE,0,6,2.0
0.3,0.4,45.45455,58.23864,57.33714,harmonic,700,0.12,TRUE,0,6,2.0
0.3,0.1,61.2013,61.83712,57.86287,L^2,700,0.12,TRUE,0,6,2.0
0.3,0.1,60.06494,61.55303,57.46276,maximum,700,0.12,TRUE,0,6,2.0
0.1,0.0,69.15584,52.65152,64.72182,standard,700,0.12,TRUE,0,6,2.0
0.6,0.0,35.35714,46.9697,54.15767,p0.9,700,0.12,TRUE,0,6,2.0
0.3,0.1,69.07563,68.03922,64.03395,geometric,700,0.15,TRUE,0,6,2.0
0.3,0.1,64.53782,65.29412,61.25309,arithmetic,700,0.15,TRUE,0,6,2.0
0.3,0.1,55.79832,62.35294,60.59034,harmonic,700,0.15,TRUE,0,6,2.0
0.3,0.1,66.21849,66.17647,62.01261,L^2,700,0.15,TRUE,0,6,2.0
0.3,0.1,66.21849,66.76471,62.6855,maximum,700,0.15,TRUE,0,6,2.0
0.5,0.0,65.04202,43.13725,77.03901,standard,700,0.15,TRUE,0,6,2.0
0.9,0.0,37.60504,50.78431,59.70576,p0.9,700,0.15,TRUE,0,6,2.0
0.3,0.1,74.21603,74.08537,68.90765,geometric,700,0.18,TRUE,0,6,2.0
0.3,0.1,70.55749,72.76423,66.89915,arithmetic,700,0.18,TRUE,0,6,2.0
0.3,0.1,62.71777,70.52846,65.41155,harmonic,700,0.18,TRUE,0,6,2.0
0.3,0.1,70.55749,71.84959,66.37636,L^2,700,0.18,TRUE,0,6,2.0
0.3,0.1,70.90592,72.56098,66.93284,maximum,700,0.18,TRUE,0,6,2.0
0.1,0.0,74.21603,57.11382,74.84716,standard,700,0.18,TRUE,0,6,2.0
0.7,0.0,39.49477,51.32114,57.10109,p0.9,700,0.18,TRUE,0,6,2.0
0.3,0.1,73.59855,72.04641,67.88396,geometric,700,0.21,TRUE,0,6,2.0
0.3,0.1,70.52441,71.4135,66.49432,arithmetic,700,0.21,TRUE,0,6,2.0
0.3,0.1,65.82278,70.56962,64.84825,harmonic,700,0.21,TRUE,0,6,2.0
0.3,0.1,71.6094,71.4135,66.65018,L^2,700,0.21,TRUE,0,6,2.0
0.3,0.1,71.24774,70.88608,66.48459,maximum,700,0.21,TRUE,0,6,2.0
0.1,0.0,72.1519,54.21941,76.65248,standard,700,0.21,TRUE,0,6,2.0
0.7,0.0,37.91139,49.05063,53.2247,p0.9,700,0.21,TRUE,0,6,2.0
0.5,0.1,65.6535,57.71277,57.79,geometric,700,0.06,TRUE,0,7,2.0
0.4,0.1,49.54407,54.34397,52.82998,arithmetic,700,0.06,TRUE,0,7,2.0
0.3,0.55,49.84802,50.44326,49.52852,harmonic,700,0.06,TRUE,0,7,2.0
0.3,0.4,46.65653,52.48227,52.55573,L^2,700,0.06,TRUE,0,7,2.0
0.3,0.1,58.51064,57.44681,54.66972,maximum,700,0.06,TRUE,0,7,2.0
0.2,0.0,64.74164,48.84752,55.85165,standard,700,0.06,TRUE,0,7,2.0
0.9,0.0,34.02736,42.10993,50.05123,p0.9,700,0.06,TRUE,0,7,2.0
0.3,0.1,71.27159,67.03297,64.33135,geometric,700,0.09,TRUE,0,7,2.0
0.3,0.1,63.57928,64.10256,61.21595,arithmetic,700,0.09,TRUE,0,7,2.0
0.3,0.25,49.60754,55.40293,55.1957,harmonic,700,0.09,TRUE,0,7,2.0
0.3,0.1,64.83516,64.83516,61.95247,L^2,700,0.09,TRUE,0,7,2.0
0.3,0.1,64.52119,65.01832,62.42998,maximum,700,0.09,TRUE,0,7,2.0
0.3,0.0,67.8179,49.72527,61.027,standard,700,0.09,TRUE,0,7,2.0
0.9,0.0,36.554159999999996,48.9011,56.95902,p0.9,700,0.09,TRUE,0,7,2.0
0.3,0.1,67.20779,64.48864,61.49556,geometric,700,0.12,TRUE,0,7,2.0
0.3,0.1,64.61039,62.97348,60.12585,arithmetic,700,0.12,TRUE,0,7,2.0
0.3,0.25,46.75325,55.01894,56.38757,harmonic,700,0.12,TRUE,0,7,2.0
0.3,0.1,65.42208,62.5947,60.05995,L^2,700,0.12,TRUE,0,7,2.0
0.3,0.1,64.93506,63.25758,60.63928,maximum,700,0.12,TRUE,0,7,2.0
0.5,0.0,64.44805,42.42424,59.59822,standard,700,0.12,TRUE,0,7,2.0
0.9,0.0,33.896100000000004,45.35985,56.10184,p0.9,700,0.12,TRUE,0,7,2.0
0.3,0.1,71.93277,70.68627,67.35751,geometric,700,0.15,TRUE,0,7,2.0
0.3,0.1,67.22689,67.64706,63.44548,arithmetic,700,0.15,TRUE,0,7,2.0
0.3,0.25,51.59664,62.45098,61.03275,harmonic,700,0.15,TRUE,0,7,2.0
0.3,0.1,68.90756,68.82353,64.30479,L^2,700,0.15,TRUE,0,7,2.0
0.3,0.1,67.89916,68.72549,64.11752,maximum,700,0.15,TRUE,0,7,2.0
0.5,0.0,67.05882,45.29412,67.93693,standard,700,0.15,TRUE,0,7,2.0
0.6,0.0,35.2521,47.2549,52.89634,p0.9,700,0.15,TRUE,0,7,2.0
0.3,0.1,74.04181,73.88211,69.02019,geometric,700,0.18,TRUE,0,7,2.0
0.3,0.1,72.29965,73.37398,68.04248,arithmetic,700,0.18,TRUE,0,7,2.0
0.3,0.1,61.84669,66.36179,63.69709,harmonic,700,0.18,TRUE,0,7,2.0
0.3,0.1,74.39024,74.5935,69.38263,L^2,700,0.18,TRUE,0,7,2.0
0.3,0.1,74.56446,74.5935,69.52962,maximum,700,0.18,TRUE,0,7,2.0
0.5,0.0,63.41463,40.85366,83.01282,standard,700,0.18,TRUE,0,7,2.0
0.7,0.0,37.92683,48.57724,54.30748,p0.9,700,0.18,TRUE,0,7,2.0
0.3,0.1,79.38517,77.53165,73.8691,geometric,700,0.21,TRUE,0,7,2.0
0.3,0.1,72.33273,74.36709,69.75272,arithmetic,700,0.21,TRUE,0,7,2.0
0.3,0.1,61.48282,68.88186,67.89783,harmonic,700,0.21,TRUE,0,7,2.0
0.3,0.1,74.32188,75.94937,71.09834,L^2,700,0.21,TRUE,0,7,2.0
0.3,0.1,73.59855,75.94937,71.25225,maximum,700,0.21,TRUE,0,7,2.0
0.2,0.0,71.6094,51.79325,74.11951,standard,700,0.21,TRUE,0,7,2.0
0.7,0.0,38.99638,50.31646,55.48853,p0.9,700,0.21,TRUE,0,7,2.0
0.4,0.1,62.76596,61.25887,60.61933,geometric,700,0.06,TRUE,0,1,2.5
0.3,0.1,68.23708,66.13475,62.53511,arithmetic,700,0.06,TRUE,0,1,2.5
0.3,0.4,49.24012,55.67376,54.68324,harmonic,700,0.06,TRUE,0,1,2.5
0.3,0.1,69.14894,65.95745,62.84729,L^2,700,0.06,TRUE,0,1,2.5
0.3,0.1,69.30091,66.93262,63.50197,maximum,700,0.06,TRUE,0,1,2.5
0.7,0.0,64.28571,42.81915,73.83333,standard,700,0.06,TRUE,0,1,2.5
